"#";"Url"
"1";"https://www.moneycontroller.co.uk/finance-news/consideration-of-a-business-partnership-with-hashport-group-in-the-soulbound-token-domain-1000730"
"2";"https://en.cryptonomist.ch/2022/12/08/snowfall-protocols-snw-staking-pool/"
"3";"https://www.nasdaq.com/articles/after-sam-bankman-frieds-arrest-the-ftx-show-goes-on"
"4";"https://cowboystatedaily.com/2022/12/13/wyomings-cryptofed-comes-out-swinging-in-sec-hearing/"
"5";"https://www.technologytimes.pk/2022/12/14/krave-mart-a-pakistan-based-commerce-startup-raises-6-mln/"
"6";"https://cointelegraph.com/daos-for-beginners/what-is-a-dao"
"7";"https://silvermoneta.com/70712-web3-to-inject-1-1t-in-india-s-gdp-by-2032-following-37x-growth-since-2020-web3"
"8";"https://restofworld.org/2022/uruguay-tech-migrants-argentina/"
"9";"https://helpfirst.in/bans-183-free-solved-assignment/"
"10";"https://www.coinbase.com/price/rari-governance-token"
"11";"https://washingtoncitypaper.com/article/580936/impt-hits-14-million-milestone-get-this-revolutionary-coin-now-before-the-presale-ends/"
"12";"https://www.livecoinwatch.com/price/Decred-DCR"
"13";"https://sharjahef.com/"
"14";"https://apeironnft.com/"
"15";"https://insidebitcoins.com/buy-cryptocurrency/best-gaming-crypto-coins"
"16";"https://www.analyticsinsight.net/7-reasons-whales-are-eyeing-up-these-6-coins-set-to-explode-by-50x-in-2023-2/"
"17";"https://iasbaba.com/2022/12/daily-current-affairs-ias-upsc-prelims-and-mains-exam-9th-december-2022/"
"18";"https://cryptonews.com/news/next-cryptocurrency-to-explode.htm"
"19";"https://books.google.de/books?id=MJUe1VUl2CwC&pg=PA39&lpg=PA39&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=3Zyc32bjbF&sig=ACfU3U3iclji85o-bHtjTgon1sh57MCH6g&hl=en&sa=X&ved=2ahUKEwi-p4bW1vv7AhWqSvEDHZMWDgM4yAEQ6AF6BAhuEAM"
"20";"https://books.google.de/books?id=FT0eXZAKbJQC&pg=PA197&lpg=PA197&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=UheyNy0Y6B&sig=ACfU3U3ojczszqMoJV1uk0XQ_pbvXYGSpw&hl=en&sa=X&ved=2ahUKEwi-p4bW1vv7AhWqSvEDHZMWDgM4yAEQ6AF6BAh0EAM"
"21";"https://books.google.de/books?id=vIR1DwAAQBAJ&pg=PA229&lpg=PA229&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=RCFpwkWmIm&sig=ACfU3U3byPBk2qncc-DJf1cOFh21fytGjA&hl=en&sa=X&ved=2ahUKEwi-p4bW1vv7AhWqSvEDHZMWDgM4yAEQ6AF6BAhwEAM"
"22";"https://inventingthefuture.ai/2021/11/04/20-creating-the-future-of-food-strategic-platform-building-w-henrik-kristensen-founder-and-ceo-of-blendhub/"
"23";"https://cryptomode.com/rocketize-huobi-token-and-avalanche-are-3-coin-combination-for-diversified-portfolio/"
"24";"https://www.bitcoininsider.org/article/197459/uniswapnft-new-generation-nft-trading"
"25";"https://www.himexam.com/2022/12/iim-sirmaur-joajedriver-other-posts.html"
"26";"http://www.artspy.cn/info/activity_view.aspx?w=1&i=12567"
"27";"https://www.bnamericas.com/en/news/brazil-set-to-see-more-ma-in-2023"
"28";"https://www.cryptoknowmics.com/news/curve-finance-to-release-on-zksyncs-mainnet-next-year"
"29";"https://www.thesouthafrican.com/technology/how-trons-grand-hackathons-are-supporting-the-evolution-of-blockchain-technology-december-2022/"
"30";"https://caridolar.xyz/unfi-customers.html"
"31";"http://officemagazine.net/tom-aikens-newest-edition"
"32";"https://ecosystem.zksync.io/"
"33";"https://www.techtimes.com/articles/284877/20221214/why-leaders-like-hooman-motevalli-are-converting-confusion-to-clarity-in-this-ever-changing-complex-world.htm"
"34";"https://heraldsheets.com/kyotoprotocol-io-unveils-new-dex-platform-kyotoswap-io/"
"35";"https://elephant.money/trunk.html"
"36";"https://kannacoin.io/en/cryptocurrencies/know-what-is-dao-decentralized-autonomous-organization/"
"1";"https://unblock.net/ethical-dao/"
"2";"https://www3.weforum.org/docs/WEF_Decentralized_Autonomous_Organizations_Beyond_the_Hype_2022.pdf"
"3";"https://www.forbes.com/sites/cathyhackl/2021/06/01/what-are-daos-and-why-you-should-pay-attention/"
"4";"https://link.springer.com/article/10.1007/s12599-022-00752-0"
"5";"http://ieeexplore.ieee.org/abstract/document/8109181"
"6";"https://agarwal-abhinav.medium.com/daos-will-help-transition-to-a-more-sustainable-future-6cf20f86fdfb"
"7";"https://darkwood-capital.medium.com/are-daos-sustainable-in-the-long-term-e8dc41a7cbfb"
"8";"https://www.sustainablebtc.org/climate-science"
"9";"https://www.investopedia.com/tech/what-dao/"
"10";"https://en.wikipedia.org/wiki/Decentralized_autonomous_organization"
"11";"https://digiday.com/media/wtf-is-a-dao/"
"12";"https://agriculture.canada.ca/en/agricultural-science-and-innovation/agriculture-and-agri-food-research-centres/national-collection-vascular-plants-dao"
"13";"https://inc4.net/the-future-is-dao-shining-a-spotlight-on-decentralized-autonomous-organizations/"
"14";"https://www.computer.org/csdl/proceedings-article/e-science/2017/08109181/12OmNxWcHb2"
"15";"https://www.allenovery.com/en-gb/global/news-and-insights/publications/decentralized-autonomous-organizations"
"16";"https://www.freepik.com/premium-photo/sustainability-dao-decentralized-autonomous-organization-green-plant-growing-white-keyboard_25759396.htm"
"17";"https://techdetector.de/applications/decentralized-autonomous-organization-dao"
"18";"https://chainist.de/meetup-decentralized-autonomous-organization-was-ist-das-und-wofuer-ist-das-gut/"
"19";"https://documenta-fifteen.de/en/calendar/rearticulating-cuba-from-the-independent-project-to-the-nation-as-dao-decentralized-autonomous-organization/"
"20";"https://www.leewayhertz.com/decentralized-autonomous-organization/"
"21";"https://limechain.tech/blockchain-development/decentralized-organizations/"
"22";"https://risingmax.com/decentralized-autonomous-organization-development"
"23";"https://stock.adobe.com/images/sustainability-dao-decentralized-autonomous-organization-green-plant-growing-on-white-keyboard/473375615?as_campaign=ftmigration2&as_channel=dpcft&as_campclass=brand&as_source=ft_web&as_camptype=acquisition&as_audience=users&as_content=closure_asset-detail-page"
"24";"https://game7.io/media"
"25";"https://twitter.com/trondao/status/1478298336184926215"
"26";"https://directory.civictech.guide/listing-category/dao-decentralized-autonomous-organization"
"27";"https://policyreview.info/open-abstracts/decentralised-autonomous-organisation"
"28";"https://economymiddleeast.com/news/crypto-school-what-is-a-decentralized-autonomous-organization-dao/"
"29";"https://www.gemini.com/cryptopedia/decentralized-autonomous-organization-dao"
"30";"https://en.wikipedia.org/wiki/Decentralized_autonomous_organization"
"31";"https://www.f6s.com/companies/decentralized-autonomous-organization-dao/mo"
"32";"https://solarimpulse.com/companies/dao-ipci"
"33";"https://www.emerald.com/insight/content/doi/10.1108/BIJ-10-2021-0606/full/pdf?title=towards-blockchain-led-decentralized-autonomous-organization-dao-business-model-innovations"
"34";"https://rufs.ca/how-decentralized-autonomous-organizations-daos-are-revolutionized-digital-working-groups/"
"35";"https://de.linkedin.com/posts/kuanning-tseng_people-web3-sustainability-activity-6978244423142805504-Gdl_?trk=public_profile_like_view"
"36";"https://www.sciencedirect.com/science/article/pii/S0040162522003304"
"37";"https://hedera.com/learning/decentralized-finance/decentralized-autonomous-organization"
"38";"https://unctad.org/system/files/official-document/dtlstict2021d3_en.pdf"
"39";"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3799320"
"40";"https://www.finyear.com/What-Does-it-Take-to-Succeed-as-a-Decentralized-Autonomous-Organization_a34641.html"
"41";"https://whiteboardcrypto.com/what-is-a-dao/"
"42";"https://www.igi-global.com/dictionary/blockchanging-politics/96697"
"43";"https://bitsapiens.io/academy/decentralized-autonomous-organizations-daos/"
"44";"https://www.tandfonline.com/doi/abs/10.1080/13691066.2022.2116797"
"45";"https://staratlas.com/newsroom/star-atlas-news/the-star-atlas-dao-releases-its-sustainable-governance-framework"
"46";"https://learn.bybit.com/defi/what-is-a-dao/"
"47";"https://www.klimacamp-im-rheinland.de/en/thematic-priorities-2019/"
"48";"https://the-crypto-syllabus.com/bibliography-daos/"
"49";"https://mpost.io/types-of-daos-and-how-to-create-a-decentralized-autonomous-organization/"
"50";"https://meritcircle.gitbook.io/merit-circle/merit-circle-2.0/dao-structure"
"51";"https://mdpi-res.com/d_attachment/sustainability/sustainability-14-07017/article_deploy/sustainability-14-07017.pdf?version=1654679826"
"52";"https://her-age.com/blogs/la-gazetta/the-emergence-of-daos-in-the-fashion-world-decentralized-autonomous-organization"
"53";"https://dl.designresearchsociety.org/drs-conference-papers/drs2022/researchpapers/17/"
"54";"https://www.shutterstock.com/da/image-photo/sustainability-dao-decentralized-autonomous-organization-green-2086691749"
"55";"https://www.horizen.io/blockchain-academy/horizen/advanced/dao-decentralized-autonomous-organization/"
"56";"https://pivx.org/news/cleantech-dao-and-cryptocurrency-sustainability"
"57";"https://eprints.bournemouth.ac.uk/37169/1/SSRN-id4119552.pdf"
"58";"https://coins.ph/academy/what-are-daos-decentralized-autonomous-organizations/"
"59";"https://www.intel.com/content/www/us/en/developer/articles/community/efforts-for-greener-sustainable-blockchains.html"
"60";"https://wssspe.researchcomputing.org.uk/proceedings/"
"61";"https://rockridgelaw.com/2022/05/11/decentralized-autonomous-organizations-dao-what-they-are-and-how-they-work/"
"62";"https://www.springerprofessional.de/en/a-multi-perspective-framework-for-research-on-sustainable-autono/20369110"
"63";"https://www.integrity.earth/post/the-integrity-earth-dao"
"64";"https://cuvillier.de/uploads/preview/public_file/12792/20220330_9783736976092_Severengiz_Buch2.pdf_leseprobe_neu.pdf"
"65";"https://www.web3opp.com/1938408/10539367"
"66";"https://www.quora.com/What-is-a-decentralized-autonomous-organization-DAO-What-advantages-and-disadvantages-do-DAOs-have"
"67";"https://networkcultures.org/geert/2017/06/09/organized-networks-a-model-for-autonomous-organization/"
"68";"https://smatoos.org/api/v1/articles/33717-understanding-decentralized-autonomous-organizations-daos-as-a-reaction-to-corporate-governance-problems.pdf"
"69";"https://whitepaper.monsterra.io/ecosystem/dao/decentralized-autonomous-organization"
"70";"https://www.frontiersin.org/articles/10.3389/fbloc.2021.506436/full"
"71";"https://inatba.org/wp-content/uploads/2022/02/Policy-Notes-on-Decentralised-Autonomous-Organisations.pdf"
"72";"https://www.sotatek.com/a-brief-overview-of-dao-platform-why-does-it-matter/"
"73";"https://finance.yahoo.com/news/united-dao-set-defi-truly-065700943.html"
"74";"https://goodpods.com/podcasts/the-metaverse-podcast-188212/the-sustainable-governance-experiment-with-arjun-bhuptani-of-molochdao-17242067"
"75";"https://jisajournal.springeropen.com/articles/10.1186/s13174-021-00139-6"
"76";"http://igswo.nif.in/"
"77";"https://develop-www.sulitest.org/en/the-organization.html"
"78";"https://bilimkoop.org/en/c4est/"
"79";"https://www.metagamehub.io/contribute"
"80";"https://ceur-ws.org/Vol-3298/paper_BES_2899.pdf"
"81";"https://dao.biggreen.org/"
"82";"https://www.startus-insights.com/innovators-guide/decentralized-autonomous-organizations-dao/"
"83";"https://www.intechopen.com/chapters/72069"
"84";"https://www.zora.uzh.ch/id/eprint/193663/1/DAO_revision_cameraready.pdf"
"85";"https://fourweekmba.com/decentralized-autonomous-organization/"
"86";"https://www.ey.com/en_ch/strategy/what-happens-when-buildings-own-and-manage-themselves"
"87";"https://wedocs.unep.org/handle/20.500.11822/8795"
"88";"https://gbaglobal.org/blog/2022/08/18/what-is-dao-decentralized-autonomous-organization/"
"89";"https://qz.com/2070353/crypto-and-daos-what-are-decentralized-autonomous-organizations"
"90";"https://www.constellationr.com/research/constellation-shortlist-distributed-autonomous-organization-dao-platforms"
"91";"https://dig.watch/updates/cyber-attack-decentralized-autonomous-organization"
"92";"https://greenprojectmanagement.org/our-approach"
"93";"http://www.davidpublisher.com/Public/uploads/Contribute/5d7740464a092.pdf"
"94";"https://automation-alley.webflow.io/articles/what-are-decentralized-autonomous-organization-and-why-should-you-be-paying-attention"
"95";"https://proofingfuture.eu/2021/06/24/sustainability-dao-crypto-for-good/"
"96";"https://www.scitepress.org/Papers/2019/77863/77863.pdf"
"97";"https://www.glocha.org/united-citizens-organization-announcement-at-cop26/"
"98";"https://universe.wiki/2022/09/10/daos-organization-some-tips-to-not-get-lost-in/"
"99";"https://algobitz.com/dao-decentralized-autonomous-organizations/"
"100";"https://www.daigasgroup.com/en/sustainability/governance/message.html"
"101";"https://financefeeds.com/earthfund-launches-dao-as-a-service-system-to-decentralize-social-good/"
"102";"https://docs.harmony.one/home/general/daos"
"1";"https://outlierventures.podbean.com/e/the-sustainable-governance-experiment-with-arjun-bhuptani-of-molochdao/"
"2";"https://www.mdpi.com/2071-1050/14/12/7017/htm"
"3";"https://a16zcrypto.com/wp-content/uploads/2022/06/dao-legal-framework-part-1.pdf"
"4";"https://www.intgovforum.org/en/content/igf-2021-%E2%80%93-day-1-%E2%80%93-lightning-talk-71-new-technologies-as-a-challenge-for-the-sustainable"
"5";"https://coinculture.com/au/tech/dao-unique-use-cases/"
"6";"https://www.semanticscholar.org/paper/Conflict-Resolution-Lifecycles-for-Governed-Norta-Othman/923e6c29d9d7e7646668471732d6ca0a90b5a371"
"7";"https://www.nansen.ai/research/first-defi-then-nfts-now-daos-the-next-big-chapter-of-crypto-is-already-here"
"8";"https://academy.moralis.io/blog/dao-vs-traditional-organization"
"9";"https://blog.kyber.network/what-is-a-dao-decentralized-autonomous-organizations-explained-1732eb2cd574"
"10";"https://www.group.dentsu.com/en/news/release/000743.html"
"11";"https://wiki.p2pfoundation.net/Decentralized_Autonomous_Organization"
"12";"https://www.antiersolutions.com/expert-guide-to-dao-development-significance-types-and-cost-to-getting-started/"
"13";"https://www.enterpriseasia.org/portfolio-item/dao-what-is-it-and-how-can-it-change-the-future-of-business/"
"14";"https://transparency-partnership.net/system/files/document/Baumann_%20Blockchain%20for%20Planetary%20Stewardship%20Landcape_Blockchain%20Research%20Institute.pdf"
"15";"https://blog.ethereum.org/2014/05/06/daos-dacs-das-and-more-an-incomplete-terminology-guide"
"16";"https://www.facebook.com/ISGSEM/"
"17";"https://research.wu.ac.at/ws/files/18937672/fbloc-04-506436.pdf"
"18";"https://www.klimadao.finance/blog/DAO-organization-theory"
"19";"https://www.withersworldwide.com/en-gb/insight/on-the-rise-distributed-autonomous-organizations-daos"
"20";"https://www.rtinsights.com/blockchain-for-decentralized-autonomous-organizations-dao-covid-19-impact/"
"21";"https://coin98.net/what-is-a-dao"
"22";"https://www.cryptoaltruism.org/blog/20-web3-projects-with-an-environmental-and-sustainability-focus"
"23";"https://www.sevenbits.in/post/dao-everything-you-need-to-know-how-it-helps-your-business"
"24";"https://orgs.tigweb.org/innovative-youth-for-sustainable-development-iysd"
"25";"https://forkast.news/bear-market-can-make-daos-better-stronger/"
"26";"https://regulations.nu.edu.kz/handle/123456789/23"
"27";"https://www.bloomberg.com/news/articles/2022-01-13/how-web3-nfts-and-daos-could-help-climate-action"
"28";"https://umuke.org/our-team/"
"29";"https://dl.acm.org/doi/10.1145/3359312"
"30";"https://www.unescap.org/sites/default/files/7.%20Sustainable%20Logistics%20in%20the%20Mekong%20Region.pdf"
"31";"https://www.fttdao.com/blog/what-is-dao/"
"32";"https://www.binance.com/bg/feed/post/85851"
"33";"https://chaindebrief.com/is-the-world-ready-for-self-governance-a-beginners-guide-to-decentralised-autonomous-organization/"
"34";"https://unesdoc.unesco.org/ark:/48223/pf0000367904.locale=en"
"35";"https://glocha.info/2021/11/17/united-citizens-organization-a-decentralised-solution-for-youth-led-climate-action/"
"36";"https://www.bbva.com/en/birth-blockchain-decentralized-company/"
"37";"https://blockzeit.com/dao-all-you-need-to-know-about-decentralized-autonomous-organizations/"
"38";"https://ouci.dntb.gov.ua/en/works/4r1pejJ7/"
"39";"https://www.aktion-deutschland-hilft.de/en/member-organisations/"
"40";"https://www.iift.ac.in/iift/docs/LatestUpdates/CSMO_15_16_feb22.pdf"
"41";"https://sustainablereview.com/climate-focused-crypto-projects/"
"42";"https://aircconline.com/csit/papers/vol11/csit111708.pdf"
"43";"https://www.republicofconscience.com/sustainability-dao/"
"44";"https://www.baloise.com/en/home/news-stories/news/all-news/2022/insurance-and-decentralized-autonomus-organizations.html"
"45";"https://blog.singularitynet.io/how-to-create-the-future-of-decentralized-autonomous-organizations-7919d4e5ce36"
"46";"http://www.1000ventures.com/info/sa_dao-blockchain4org.html"
"47";"https://ideas.repec.org/a/eee/tefoso/v182y2022ics0040162522003304.html"
"48";"https://www.fintechanddigitalassets.com/2021/04/decentralized-autonomous-organizations-find-a-home-in-wyoming/"
"49";"https://research.rug.nl/files/131163190/1_s2.0_S0016328720301014_main.pdf"
"50";"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8935252/"
"51";"https://www.fao.org/3/y6006e/y6006e15.htm"
"52";"https://metaversefashioncouncil.org/"
"53";"http://startupmanagement.org/2015/02/04/an-operational-framework-for-decentralized-autonomous-organizations/"
"54";"https://cyber.harvard.edu/people/shassan"
"55";"https://defi-planet.com/2021/08/everything-you-need-to-know-about-decentralized-autonomous-organization-dao/"
"56";"https://autonomousfabric.org/text/organized-networks-a-model-for-autonomous-organization"
"57";"https://www.protocol.com/fintech/dao-llc"
"58";"https://www.here.com/learn/blog/decentralized-autonomous-art-blockchain"
"59";"https://snapshot.org/#/hectordao.eth/proposal/0xf7980a05e0bdb55fe6be81edb9c1d75dcc118e2887f154c30cd41c7a46a04ead"
"60";"https://timdaub.github.io/2022/03/28/harberger-tax-can-cryptos-sustainable-business-model/"
"61";"https://stanford-jblp.pubpub.org/pub/dao"
"62";"https://hackernoon.com/decentralized-autonomous-organization-the-future-of-management-f61l830nv"
"63";"https://daohaus.substack.com/p/flip-to-dao-decentralize-your-project"
"64";"https://adapulse.io/decentralized-autonomous-organization-dao-the-brief-history-challenges-and-lessons-learned/"
"65";"https://www.coindesk.com/markets/2015/02/21/what-does-it-take-to-succeed-as-a-decentralized-autonomous-organization/"
"66";"https://www.okx.com/learn/decentralized-autonomous-organizations-explained"
"67";"http://pf.ukim.edu.mk/wp-content/uploads/2020/05/21.-Andrej-Ilievski.pdf"
"68";"https://blog.hubbleprotocol.io/why-hubble-will-become-a-decentralized-autonomous-organization/"
"69";"https://crowdsourcingweek.com/blog/decentralized-autonomous-organizations-are-the-future/"
"70";"https://www.triple-c.at/index.php/tripleC/article/view/692/776"
"71";"https://www.stefanobalietti.com/teaching/blockchain-econ-radical-markets/files/reports/2021/Kaplan_DAO_v2.pdf"
"72";"https://www.contractscounsel.com/b/us/georgia/decentralized-autonomous-organization/lawyers"
"73";"https://www.audible.ca/pd/E10-Creating-an-Energy-Freedom-Platform-with-Home-DAO-Co-Founders-Jonathan-Uber-Andrew-Bittner-Podcast/B0BFBZQD44"
"74";"https://journals.sagepub.com/doi/10.1177/21582440211002526"
"75";"https://dailycoffeenews.com/2022/04/13/an-aspiring-decentralized-autonomous-organization-dao-cafe-is-coming-to-seattle/"
"76";"https://ipci.io/about/"
"77";"https://techreport.com/cryptocurrency/3487755/types-of-sustainable-investing-and-how-it-can-benefit-your-investment-as-impt-ieo-looms/"
"78";"https://veneziabb.it/monkey-dao-nft.html"
"79";"https://www.crypto-news-flash.com/impt-raises-1m-in-24-hours-last-chance-to-invest-as-biggest-ico-of-the-year-ends-this-week/"
"80";"https://www.smithsonianmag.com/smart-news/crypto-investors-buy-the-constitution-dao-180981264/"
"81";"https://www.coinspeaker.com/watch-out-dogeliens-could-replace-avalanche-and-floki-inu-on-crypto-charts-with-its-nft-store/"
"82";"https://newsbtc.com/press-releases/can-big-eyes-coin-become-a-crypto-giant-like-chainlink-and-cardano/"
"83";"https://www.brinknews.com/why-your-assumptions-about-the-ftx-collapse-may-be-wrong/"
"84";"https://nftplazas.com/guide-to-rarible/"
"85";"https://bitcoinist.com/christmas-drama-as-users-flood-dogeliens-presale-while-cardano-and-apecoin-continue-to-impress-on-the-cryptocurrency-market/"
"86";"https://www.outlookindia.com/outlook-spotlight/is-ethereum-a-good-investment-in-2023-news-242868"
"87";"https://www.insightsonindia.com/2022/12/12/mission-2023-rtmrevision-through-mcqs-10-dec-2022/"
"88";"https://decrypt.co/112274/the-knights-who-say-nah-are-turning-historical-artifacts-into-nfts"
"89";"https://books.google.de/books?id=s20uDwAAQBAJ&pg=PA253&lpg=PA253&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=_CJHI6YtPo&sig=ACfU3U0hOftKhKykG4zIuAyatRJTIuRENQ&hl=en&sa=X&ved=2ahUKEwjWprWy1vv7AhWbSPEDHU5GBS84ZBDoAXoFCKUCEAM"
"90";"https://books.google.de/books?id=W5kvocSreYIC&pg=PA58&lpg=PA58&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=q5rqAZ3UjM&sig=ACfU3U1OzOhTMOMvIQR4sXjFxcC5H0mGkA&hl=en&sa=X&ved=2ahUKEwjWprWy1vv7AhWbSPEDHU5GBS84ZBDoAXoFCKQCEAM"
"91";"https://journal.com.ph/filipino-prodigy-rien-lewis-pecson/"
"92";"https://newsonair.com/2022/12/15/national-horticulture-board-to-initiate-digital-process-for-horticulture-projects/"
"93";"https://coinmarketcap.com/currencies/arweave/"
"94";"https://books.google.de/books?id=ZHFMM5HFng4C&pg=PA140&lpg=PA140&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=nlVpOZTS0C&sig=ACfU3U1sIUlcBXCS5KrXch4mm40c9pN0Sg&hl=en&sa=X&ved=2ahUKEwjWprWy1vv7AhWbSPEDHU5GBS84ZBDoAXoFCKcCEAM"
"95";"https://www.business2community.com/crypto-news/this-metaverse-crypto-could-see-10x-growth-in-2023-time-is-running-out-to-join-the-presale-02586548"
"96";"https://books.google.de/books?id=Ska5DwAAQBAJ&pg=PA71&lpg=PA71&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=cSIU0BYifT&sig=ACfU3U1AK0CS-BqPA6HQfwesAYryDJOF-A&hl=en&sa=X&ved=2ahUKEwjWprWy1vv7AhWbSPEDHU5GBS84ZBDoAXoFCJgCEAM"
"97";"https://books.google.de/books?id=nwEhEAAAQBAJ&pg=PA102&lpg=PA102&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=w6uTnx0wrW&sig=ACfU3U3GvP5sGXMU-oiUOXH0azoPb75wqQ&hl=en&sa=X&ved=2ahUKEwjWprWy1vv7AhWbSPEDHU5GBS84ZBDoAXoFCJQCEAM"
"98";"https://books.google.de/books?id=siBHAgAAQBAJ&pg=PA209&lpg=PA209&dq=%22autonomous+organization%22+AND+sustainable&source=bl&ots=GmfldNlEXb&sig=ACfU3U0T89v150-x5pDIjCoJDUpSu_1KKQ&hl=en&sa=X&ved=2ahUKEwjWprWy1vv7AhWbSPEDHU5GBS84ZBDoAXoFCKYCEAM"